Laptop,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran,trials_7.order,participant,mapping,date,expName,psychopyVersion,OS,frameRate,CmUnit,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_8.ran,Cm,HeightCmAsEntered,HeightCmUsed,DistCmBasedOnHeight,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_9.ran,trials_9.order,screen_scale_start_time,scale_key_pressed,X Scale,Y Scale,screen_scale_end_time,timeInTrial,eccentricity,spacePressed,BlindSpotCm,BlindSpotBasedDistCm,DistUsedCm,begin_expt_instr_resp.keys,begin_expt_instr_resp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Used_image_1,Used_image_2,Used_image_3,Used_image_4,Used_image_5,Used_image_6,Used_image_7,Used_image_8,Unused_image_1,Unused_image_2,memDisplayOnTimePractice,mem_image_0_practice,mem_image_1_practice,mem_image_2_practice,mem_image_3_practice,mem_image_4_practice,mem_image_5_practice,mem_image_6_practice,mem_image_7_practice,retention_interval_practice,retro_0_post_1_practice,change_or_no_practice,cue_location_practice,mem_display_to_test_array_duration_s,mem_display_to_cue_duration_s,routine_duration_s,sd_practice_resp.keys,sd_practice_resp.rt,conf_practice_resp.keys,conf_practice_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,training_trial_index,memDisplayOnTimeTraining,mem_image_0_training,mem_image_1_training,mem_image_2_training,mem_image_3_training,mem_image_4_training,mem_image_5_training,mem_image_6_training,mem_image_7_training,retro_0_post_1_training,change_or_no_training,cue_location_training,test_image_0_training,test_image_1_training,test_image_2_training,test_image_3_training,test_image_4_training,test_image_5_training,test_image_6_training,test_image_7_training,consecutive_correct_retro_short,sd_training_resp.keys,sd_training_resp.rt,conf_training_resp.keys,conf_training_resp.rt,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_10.ran,short_interval_training_finished,training_trial_index_long_this_block,correct_retro_long_this_block,retro_trials_long_this_block,long_interval_block_finished,long_block_retro_acc,reached_criterion,run_out_of_trials,reachedFinish
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,1.8,2.3,,,,,,,,,,,,,,,22,845.8754,1,5,0,6,2,9,3,7,1,1,0,4,5,0,6,2,9,3,7,,down,1.3603,z,0.3305,22,0,22,0,1,,5,1,1,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,23,850.3915,0,5,2,9,1,6,3,8,0,1,0,4,5,2,9,1,6,3,8,,down,2.3689,z,0.4397,23,0,23,0,1,,6,2,2,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,24,857.1406,3,9,0,7,4,5,2,6,0,0,1,3,9,0,7,4,5,2,6,,down,2.9795,z,0.4439,24,0,24,0,1,,7,2,3,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,25,864.5058,2,7,1,5,3,9,0,8,0,0,4,2,7,1,5,3,9,0,8,,down,1.3028,c,0.3883,25,0,25,0,1,,8,2,4,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,26,870.1376,0,6,1,8,2,7,3,9,0,1,2,0,6,4,8,2,7,3,9,,down,0.9678,z,0.5911,26,0,26,0,1,,9,3,5,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,2,2.5,,,,,,,,,,,,,,,27,875.6366,1,8,3,9,0,7,4,5,1,0,2,1,8,3,9,0,7,4,5,,left,1.8198,c,0.5043,27,0,27,0,1,,10,3,5,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,28,881.0016,3,8,2,5,4,7,1,6,0,1,2,3,8,0,5,4,7,1,6,,down,1.0509,z,0.3357,28,0,28,0,1,,11,4,6,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,29,886.3337,2,7,4,6,0,5,3,9,1,1,0,1,7,4,6,0,5,3,9,,down,2.6045,c,0.4775,29,0,29,0,1,,12,4,6,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8,3.3,,,,,,,,,,,,,,,30,896.5486,3,6,1,5,2,9,4,7,1,1,6,3,6,1,5,2,9,0,7,,down,1.6973,z,0.3519,30,0,30,0,1,,13,4,6,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,31,902.4315,3,8,0,5,1,9,4,6,0,0,1,3,8,0,5,1,9,4,6,,left,1.9361,z,0.3466,31,0,31,0,1,,14,5,7,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,32,908.6464,1,5,4,6,0,9,3,8,0,0,3,1,5,4,6,0,9,3,8,,left,2.8884,z,0.1668,32,0,32,0,1,,15,6,8,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,3,3.5,,,,,,,,,,,,,,,33,915.6454,4,9,1,7,0,8,3,5,1,0,2,4,9,1,7,0,8,3,5,,down,3.0833,c,0.4105,33,0,33,0,1,,16,6,8,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,34,923.1758,0,5,4,7,3,8,2,6,0,1,1,0,9,4,7,3,8,2,6,,down,1.8452,c,1.2652,34,0,34,0,1,,17,7,9,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,3.7,,,,,,,,,,,,,,,35,930.242,3,8,2,5,0,6,1,9,1,1,3,3,8,2,7,0,6,1,9,,down,1.6171,z,0.2179,35,0,35,0,1,,18,7,9,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,36,936.3242,1,7,2,6,0,5,3,8,0,1,6,1,7,2,6,0,5,4,8,,left,4.0422,z,0.2712,36,0,36,0,1,,19,7,10,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,37,944.5878,0,7,1,9,3,5,2,6,1,0,4,0,7,1,9,3,5,2,6,,left,2.0675,c,0.7998,37,0,37,0,1,,20,7,10,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.2,2.7,,,,,,,,,,,,,,,38,950.1042,4,8,2,6,3,7,1,5,1,1,6,4,8,2,6,3,7,0,5,,down,1.3497,c,0.8442,38,0,38,0,1,,21,7,10,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,39,955.5362,0,8,1,7,3,9,2,6,0,0,1,0,8,1,7,3,9,2,6,,down,0.4021,x,1.9942,39,0,39,0,1,,22,7,11,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8,3.3,,,,,,,,,,,,,,,40,961.8678,0,6,3,5,4,7,1,9,1,1,2,0,6,2,5,4,7,1,9,,left,4.6223,z,0.2605,40,0,40,0,1,,23,7,11,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.8,3.3,,,,,,,,,,,,,,,41,970.5834,1,5,0,6,4,7,3,9,1,1,6,1,5,0,6,4,7,2,9,,down,2.0021,c,0.792,41,0,41,0,1,,24,7,11,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1.6,2.1,,,,,,,,,,,,,,,42,977.2142,4,9,0,8,3,5,2,6,1,1,1,4,7,0,8,3,5,2,6,,down,1.6062,z,0.7423,42,0,42,0,1,,25,7,11,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,43,982.1967,2,7,0,5,3,6,4,8,0,0,1,2,7,0,5,3,6,4,8,,left,1.2861,z,0.4269,43,0,43,0,1,,26,8,12,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.2,3.7,,,,,,,,,,,,,,,44,987.8451,2,6,0,5,4,7,1,8,1,1,5,2,6,0,5,4,9,1,8,,down,2.2979,c,3.1794,44,0,44,0,1,,27,8,12,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.6,3.1,,,,,,,,,,,,,,,45,1091.9232,4,6,2,8,1,7,0,9,1,1,5,4,6,2,8,1,5,0,9,,left,3.4522,c,0.6803,45,0,45,0,1,,28,8,12,,,,,
,,,,,,,5e58f6ec7d7be90f814716a8,23,2023-07-20_20h41.29.569,templeton2A_SD_practice,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,1.6,2.9,,,,,,,,,,,,,,,46,1099.6888,2,5,4,9,3,8,1,6,0,0,7,2,5,4,9,3,8,1,6,,down,1.5208,c,0.6778,46,0,46,0,1,,29,8,13,,,,,
